tipo_vivienda,divisa,precio,habitaciones,banios,parqueos,direccion,metraje,detalles
apartamento,US$,"270,000",3,3.5,3,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",236,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Family Room, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
casa,RD$,"8,500,000",3,2.5,2,"Mar Azul, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Cisterna, Control de Acceso, Estar Familiar, Terraza"
apartamento,US$,"140,200",2,2.5,2,"La Castellana, Santo Domingo Centro (D.N.), Santo Domingo",132,"Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"155,040",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",97,"Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza"
casa,RD$,"21,500,000",4,3,5,"Julieta, Santo Domingo Centro (D.N.), Santo Domingo",400,"Agua Potable, Balcón, Cisterna, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Patio, Seguridad 24 Horas, Terraza, Walk In Closet"
casa,US$,"285,000",3,3.5,2,"Cuesta Hermosa III, Santo Domingo Centro (D.N.), Santo Domingo",370,"1/2 Baño, Agua Potable, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Patio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"162,725",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",140,"Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Control de Acceso, Cuarto de Servicio, Gimnasio, Jacuzzi, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"160,000",2,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",89,"Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Estar Familiar, Gimnasio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"110,728",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",94,"1/2 Baño, Agua Potable, Ascensor, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"185,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cuarto de Servicio, Estudio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"165,000",3,3.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",0,"Agua Potable, Area Servicio Independiente, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"115,000",2,2,2,"Bella Vista Norte, Santo Domingo Centro (D.N.), Santo Domingo",105,"Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas"
apartamento,US$,"135,000",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"135,000",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"152,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",132,
apartamento,US$,"78,540",1,1.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",66,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,RD$,"7,500,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",0,"Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
casa,US$,"295,000",3,3.5,3,"Cuesta Hermosa III, Santo Domingo Centro (D.N.), Santo Domingo",300,"1/2 Baño, Agua Potable, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Family Room, Jacuzzi, Patio, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"244,500",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cuarto de Servicio, Estudio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza"
casa,US$,"360,000",3,3.5,NA,"Julieta, Santo Domingo Centro (D.N.), Santo Domingo",275,
apartamento,US$,"215,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",196,"1/2 Baño, Area de Juegos Infantiles, Area Servicio Independiente, Balcón, Cuarto de Servicio, Estudio, Planta Eléctrica"
apartamento,US$,"220,000",3,3,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",156,"1/2 Baño, Agua Potable, Ascensor, Cisterna, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas"
apartamento,US$,"190,000",3,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",204,"Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Cuarto de Servicio, Lobby, Piscina, Seguridad 24 Horas, Terraza"
apartamento,US$,"96,600",1,1.5,1,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",69,"Estudio, Gimnasio, Piscina, Planta Eléctrica, Terraza"
apartamento,US$,"180,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",145,"1/2 Baño, Balcón, Cuarto de Servicio, Estudio, Lobby, Piscina, Planta Eléctrica, Terraza, Walk In Closet"
apartamento,RD$,"7,450,000",3,2,1,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",280,
apartamento,US$,"262,000",3,3.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",180,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cuarto de Servicio, Estudio, Family Room, Lobby, Planta Eléctrica, Terraza"
casa,RD$,"16,000,000",5,3,NA,"Gazcue, Santo Domingo Centro (D.N.), Santo Domingo",300,
apartamento,US$,"254,400",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",192,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Estudio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza"
apartamento,US$,"170,000",3,3,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",231,
apartamento,US$,"225,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",100,"1/2 Baño, Aire Acondicionado, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Gimnasio, Jacuzzi, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"3,800,000",2,2,2,"Miramar, Santo Domingo Centro (D.N.), Santo Domingo",257,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cuarto de Servicio"
apartamento,RD$,"5,800,000",3,2,2,"Miramar, Santo Domingo Centro (D.N.), Santo Domingo",180,
apartamento,RD$,"4,800,000",2,2,2,"Jardines Del Sur, Santo Domingo Centro (D.N.), Santo Domingo",90,
casa,US$,"850,000",4,3,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",458,
apartamento,US$,"119,000",3,2.5,2,"El Cacique, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area Servicio Independiente, Cisterna, Cuarto de Servicio, Lobby"
apartamento,US$,"280,000",3,2,2,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",340,
apartamento,US$,"235,000",3,3,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",128,"Area de Juegos Infantiles, Ascensor, Gimnasio, Jacuzzi, Piscina"
apartamento,RD$,"5,300,000",2,2,2,"Zona Universitaria, Santo Domingo Centro (D.N.), Santo Domingo",110,
apartamento,RD$,"5,500,000",2,2,2,"Gazcue, Santo Domingo Centro (D.N.), Santo Domingo",80,
apartamento,US$,"325,000",1,1.5,1,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",215,"1/2 Baño, Agua Potable, Ascensor, Cuarto de Servicio, Gimnasio, Jacuzzi, Lobby, Terraza, Walk In Closet"
apartamento,RD$,"5,600,000",2,2,2,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",135,"Agua Potable, Ascensor, Cuarto de Servicio, Estar Familiar, Estudio, Planta Eléctrica"
apartamento,US$,"168,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",185,"1/2 Baño, Agua Potable, Balcón, Cuarto de Servicio"
apartamento,RD$,"5,700,000",2,2,2,"Los Restauradores, Santo Domingo Centro (D.N.), Santo Domingo",0,"Agua Potable, Control de Acceso, Seguridad 24 Horas, Terraza"
apartamento,RD$,"4,900,000",3,2,2,"Colina de los Rios, Santo Domingo Centro (D.N.), Santo Domingo",0,"Agua Potable, Balcón, Planta Eléctrica"
apartamento,RD$,"5,600,000",3,2,2,"Quisqueya, Santo Domingo Centro (D.N.), Santo Domingo",120,"Cisterna, Gimnasio, Inversor"
apartamento,RD$,"122,000",2,2.5,2,"Los Restauradores, Santo Domingo Centro (D.N.), Santo Domingo",128,"1/2 Baño, Agua Potable, Ascensor, Balcón, Lobby"
apartamento,US$,"135,000",3,2.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",150,"1/2 Baño, Balcón, Control de Acceso, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"440,000",3,3.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",252,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Family Room, Gimnasio, Jacuzzi, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Shutters, Walk In Closet"
apartamento,RD$,"7,200,000",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",150,"1/2 Baño, Aire Acondicionado, Cuarto de Servicio, Family Room, Patio, Seguridad 24 Horas"
apartamento,US$,"143,000",3,2.5,2,"Jardines Del Sur, Santo Domingo Centro (D.N.), Santo Domingo",136,"Ascensor, Cuarto de Servicio, Planta Eléctrica, Walk In Closet"
apartamento,US$,"155,000",2,2,2,"Paraiso, Santo Domingo Centro (D.N.), Santo Domingo",159,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Ascensor, Gimnasio, Lobby, Terraza"
apartamento,US$,"93,000",2,2,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",100,"Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Vestidores"
apartamento,US$,"170,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",172,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,RD$,"2,550,000",2,2,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",112,"Agua Potable, Balcón, Cisterna, Cuarto de Servicio"
apartamento,US$,"180,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",168,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"250,000",3,3.5,2,"Paraiso, Santo Domingo Centro (D.N.), Santo Domingo",200,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Estar Familiar, Estudio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"112,000",1,1.5,1,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",85,"1/2 Baño, Agua Potable, Ascensor, Balcón, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Vestidores"
apartamento,US$,"245,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",155,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Estudio, Gazzebo, Gimnasio, Jacuzzi, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"450,000",3,3.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",387,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Shutters, Vestidores, Walk In Closet"
casa,US$,"450,000",4,4.5,5,"Cuesta Hermosa I, Santo Domingo Centro (D.N.), Santo Domingo",380,"1/2 Baño, Agua Potable, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Patio, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,RD$,"3,800,000",2,2.5,2,"Altos de Arroyo Hondo II, Santo Domingo Centro (D.N.), Santo Domingo",120,"1/2 Baño, Agua Potable, Area Servicio Independiente, Cisterna, Control de Acceso, Gazzebo, Inversor, Seguridad 24 Horas, Terraza"
apartamento,US$,"98,000",1,1.5,1,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",70,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Gimnasio, Jacuzzi, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,US$,"142,000",2,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",125,"1/2 Baño, Agua Potable, Ascensor, Cuarto de Servicio, Jacuzzi, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"195,000",3,3.5,2,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",180,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gimnasio, Lobby, Planta Eléctrica, Pozo, Vestidores, Walk In Closet"
apartamento,US$,"395,000",3,3.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",200,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"330,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",170,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"225,000",3,3.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",181,"1/2 Baño, Agua Potable, Family Room, Lobby, Planta Eléctrica, Terraza"
apartamento,US$,"175,000",2,2.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",117,
casa,US$,"1,500,000",4,5,8,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",900,
apartamento,US$,"485,000",3,3.5,3,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",353,
apartamento,US$,"132,000",1,1.5,1,"Paraiso, Santo Domingo Centro (D.N.), Santo Domingo",83,
apartamento,US$,"109,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",68,
apartamento,US$,"170,980",3,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",119,
apartamento,US$,"160,000",2,2.5,2,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",115,
apartamento,US$,"125,000",1,1.5,1,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",76,
apartamento,US$,"246,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",224,
apartamento,US$,"246,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",224,
apartamento,US$,"231,060",3,3.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",176,
apartamento,US$,"182,716",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",127,
apartamento,US$,"136,000",1,1.5,1,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",88,
apartamento,RD$,"2,250,000",3,2,1,"Colinas del Arroyo II, Santo Domingo Centro (D.N.), Santo Domingo",79,
apartamento,US$,"169,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",145,
apartamento,RD$,"4,600,000",3,2,2,"Los Rios, Santo Domingo Centro (D.N.), Santo Domingo",153,
apartamento,US$,"246,000",3,3.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",207,
apartamento,US$,"630,000",3,3.5,4,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",381,
apartamento,US$,"137,000",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",116,
apartamento,US$,"220,000",3,2.5,2,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",218,
apartamento,RD$,"25,000",3,2,2,"Av. Independencia, Santo Domingo Centro (D.N.), Santo Domingo",0,
apartamento,US$,"360,000",3,3.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",220,
apartamento,US$,"125,000",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",105,
apartamento,US$,"205,000",3,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",168,
apartamento,US$,"187,700",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",149,
apartamento,US$,"249,750",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",185,
apartamento,US$,"259,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",178,
apartamento,US$,"206,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",167,
apartamento,US$,"225,000",3,3.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",195,
apartamento,US$,"145,000",2,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",108,
apartamento,US$,"99,000",1,1.5,1,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",57,
apartamento,US$,"155,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",132,
apartamento,US$,"252,000",3,3.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",212,
apartamento,US$,"108,000",1,1.5,1,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",75,
apartamento,US$,"87,344",1,1.5,1,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",51,
apartamento,US$,"175,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",101,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Gimnasio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza"
apartamento,US$,"141,500",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",91,
apartamento,US$,"500,000",3,3.5,3,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",325,
apartamento,US$,"224,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",173,
apartamento,US$,"294,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",189,
apartamento,US$,"800,000",4,4.5,4,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",430,
apartamento,US$,"185,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",160,
apartamento,US$,"280,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",213,
apartamento,US$,"180,500",3,3.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",127,
apartamento,US$,"92,500",1,1.5,1,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",73,
apartamento,RD$,"7,500,000",3,2.5,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",195,
apartamento,US$,"190,000",3,3.5,2,"Fernandez, Santo Domingo Centro (D.N.), Santo Domingo",175,
apartamento,RD$,"5,750,000",3,2.5,2,"Av. Independencia, Santo Domingo Centro (D.N.), Santo Domingo",120,
apartamento,US$,"60,000",1,1,1,"Zona Universitaria, Santo Domingo Centro (D.N.), Santo Domingo",50,"Agua Potable, Area de Juegos Infantiles, Ascensor, Balcón, Cisterna, Control de Acceso, Estudio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"175,000",2,2.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",168,
apartamento,US$,"260,000",3,3.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",239,
apartamento,US$,"280,000",3,3.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",239,
apartamento,US$,"97,482",1,1,1,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",70,
apartamento,US$,"76,700",1,1.5,1,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",59,
apartamento,US$,"229,000",2,2.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",130,
apartamento,US$,"1,095,000",3,3.5,4,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",460,
apartamento,US$,"375,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",210,
apartamento,US$,"190,000",2,2.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",125,
apartamento,US$,"214,000",2,2.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",142,
apartamento,US$,"650,000",3,3.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",378,
apartamento,US$,"925,000",4,4.5,4,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",450,
apartamento,US$,"670,000",3,3.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",520,
apartamento,US$,"1,550,000",4,4.5,5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",650,
apartamento,US$,"625,000",3,3.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",348,
apartamento,US$,"2,100,000",4,4.5,5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",800,
apartamento,US$,"575,000",3,3.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",273,
apartamento,RD$,"5,700,000",2,1.5,1,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",125,
apartamento,US$,"320,000",3,3.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",270,
apartamento,RD$,"3,150,000",3,2,2,"Av. Monumental, Santo Domingo Centro (D.N.), Santo Domingo",100,
apartamento,US$,"71,000",3,2,1,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",97,"Agua Potable, Area Servicio Independiente, Balcón, Cisterna, Cuarto de Servicio, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"148,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",130,"1/2 Baño, Aire Acondicionado, Ascensor, Balcón, Cisterna, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Terraza"
apartamento,US$,"350,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",401,
apartamento,US$,"180,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",151,
apartamento,US$,"214,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",174,
apartamento,US$,"139,000",2,2.5,1,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",110,
apartamento,US$,"136,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",118,"1/2 Baño, Aire Acondicionado, Ascensor, Balcón, Cisterna, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Terraza"
apartamento,US$,"240,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",200,
apartamento,US$,"260,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",220,
apartamento,US$,"198,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",170,
casa,RD$,"5,500,000",3,2.5,2,"Altos de Arroyo Hondo II, Santo Domingo Centro (D.N.), Santo Domingo",142,
casa,RD$,"19,500,000",4,3.5,4,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",350,
apartamento,US$,"185,000",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",220,
apartamento,US$,"195,000",2,2.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",137,
apartamento,US$,"137,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",130,
apartamento,RD$,"7,600,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",128,
apartamento,US$,"1,480,000",3,3.5,3,"Anacaona, Santo Domingo Centro (D.N.), Santo Domingo",420,
apartamento,US$,"234,885",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",156,
apartamento,US$,"400,000",3,2,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",300,
casa,US$,"980,000",3,3.5,5,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",760,"1/2 Baño, Agua Potable, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Patio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"307,500",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",287,
